machine_id,machine_type,component,active_time,component_age,prev_failures,num_services_since_install,time_since_last_service,RUL,event_type_encoded,lifecycle_id,is_failure
1,Excavator,Brake System,1000,1000,0,0,1000,6985.0,1,0,0
1,Excavator,Hydraulic Pump,1000,1000,0,0,1000,8990.0,1,0,0
1,Excavator,Engine,1000,1000,0,0,1000,14397.0,1,0,0
1,Excavator,Brake System,2000,2000,0,1,1000,5985.0,1,0,0
1,Excavator,Hydraulic Pump,2000,2000,0,1,1000,7990.0,1,0,0
1,Excavator,Engine,2000,2000,0,1,1000,13397.0,1,0,0
1,Excavator,Brake System,3000,3000,0,2,1000,4985.0,1,0,0
1,Excavator,Hydraulic Pump,3000,3000,0,2,1000,6990.0,1,0,0
1,Excavator,Engine,3000,3000,0,2,1000,12397.0,1,0,0
1,Excavator,Brake System,4000,4000,0,3,1000,3985.0,1,0,0
1,Excavator,Hydraulic Pump,4000,4000,0,3,1000,5990.0,1,0,0
1,Excavator,Engine,4000,4000,0,3,1000,11397.0,1,0,0
1,Excavator,Brake System,5000,5000,0,4,1000,2985.0,1,0,0
1,Excavator,Hydraulic Pump,5000,5000,0,4,1000,4990.0,1,0,0
1,Excavator,Engine,5000,5000,0,4,1000,10397.0,1,0,0
1,Excavator,Brake System,6000,6000,0,5,1000,1985.0,1,0,0
1,Excavator,Hydraulic Pump,6000,6000,0,5,1000,3990.0,1,0,0
1,Excavator,Engine,6000,6000,0,5,1000,9397.0,1,0,0
1,Excavator,Brake System,7000,7000,0,6,1000,985.0,1,0,0
1,Excavator,Hydraulic Pump,7000,7000,0,6,1000,2990.0,1,0,0
1,Excavator,Engine,7000,7000,0,6,1000,8397.0,1,0,0
1,Excavator,Brake System,500,500,0,0,500,7485.0,0,0,0
1,Excavator,Brake System,1000,1000,0,0,1000,6985.0,0,0,0
1,Excavator,Brake System,1500,1500,0,1,500,6485.0,0,0,0
1,Excavator,Brake System,2000,2000,0,1,1000,5985.0,0,0,0
1,Excavator,Brake System,2500,2500,0,2,500,5485.0,0,0,0
1,Excavator,Brake System,3000,3000,0,2,1000,4985.0,0,0,0
1,Excavator,Brake System,3500,3500,0,3,500,4485.0,0,0,0
1,Excavator,Brake System,4000,4000,0,3,1000,3985.0,0,0,0
1,Excavator,Brake System,4500,4500,0,4,500,3485.0,0,0,0
1,Excavator,Brake System,5000,5000,0,4,1000,2985.0,0,0,0
1,Excavator,Brake System,5500,5500,0,5,500,2485.0,0,0,0
1,Excavator,Brake System,6000,6000,0,5,1000,1985.0,0,0,0
1,Excavator,Brake System,6500,6500,0,6,500,1485.0,0,0,0
1,Excavator,Brake System,7000,7000,0,6,1000,985.0,0,0,0
1,Excavator,Brake System,7500,7500,0,7,500,485.0,0,0,0
1,Excavator,Brake System,7985,7985,0,7,985,0.0,2,0,1
1,Excavator,Brake System,8000,15,1,0,15,9314.0,1,1,0
1,Excavator,Hydraulic Pump,8000,8000,0,7,1000,1990.0,1,0,0
1,Excavator,Engine,8000,8000,0,7,1000,7397.0,1,0,0
1,Excavator,Brake System,9000,1015,1,1,1000,8314.0,1,1,0
1,Excavator,Hydraulic Pump,9000,9000,0,8,1000,990.0,1,0,0
1,Excavator,Engine,9000,9000,0,8,1000,6397.0,1,0,0
1,Excavator,Hydraulic Pump,500,500,0,0,500,9490.0,0,0,0
1,Excavator,Hydraulic Pump,1000,1000,0,0,1000,8990.0,0,0,0
1,Excavator,Hydraulic Pump,1500,1500,0,1,500,8490.0,0,0,0
1,Excavator,Hydraulic Pump,2000,2000,0,1,1000,7990.0,0,0,0
1,Excavator,Hydraulic Pump,2500,2500,0,2,500,7490.0,0,0,0
1,Excavator,Hydraulic Pump,3000,3000,0,2,1000,6990.0,0,0,0
1,Excavator,Hydraulic Pump,3500,3500,0,3,500,6490.0,0,0,0
1,Excavator,Hydraulic Pump,4000,4000,0,3,1000,5990.0,0,0,0
1,Excavator,Hydraulic Pump,4500,4500,0,4,500,5490.0,0,0,0
1,Excavator,Hydraulic Pump,5000,5000,0,4,1000,4990.0,0,0,0
1,Excavator,Hydraulic Pump,5500,5500,0,5,500,4490.0,0,0,0
1,Excavator,Hydraulic Pump,6000,6000,0,5,1000,3990.0,0,0,0
1,Excavator,Hydraulic Pump,6500,6500,0,6,500,3490.0,0,0,0
1,Excavator,Hydraulic Pump,7000,7000,0,6,1000,2990.0,0,0,0
1,Excavator,Hydraulic Pump,7500,7500,0,7,500,2490.0,0,0,0
1,Excavator,Hydraulic Pump,8000,8000,0,7,1000,1990.0,0,0,0
1,Excavator,Hydraulic Pump,8500,8500,0,8,500,1490.0,0,0,0
1,Excavator,Hydraulic Pump,9000,9000,0,8,1000,990.0,0,0,0
1,Excavator,Hydraulic Pump,9500,9500,0,9,500,490.0,0,0,0
1,Excavator,Hydraulic Pump,9990,9990,0,9,990,0.0,2,0,1
1,Excavator,Brake System,10000,2015,1,2,1000,7314.0,1,1,0
1,Excavator,Hydraulic Pump,10000,10,1,0,10,12291.0,1,1,0
1,Excavator,Engine,10000,10000,0,9,1000,5397.0,1,0,0
1,Excavator,Brake System,11000,3015,1,3,1000,6314.0,1,1,0
1,Excavator,Hydraulic Pump,11000,1010,1,1,1000,11291.0,1,1,0
1,Excavator,Engine,11000,11000,0,10,1000,4397.0,1,0,0
1,Excavator,Brake System,12000,4015,1,4,1000,5314.0,1,1,0
1,Excavator,Hydraulic Pump,12000,2010,1,2,1000,10291.0,1,1,0
1,Excavator,Engine,12000,12000,0,11,1000,3397.0,1,0,0
1,Excavator,Brake System,13000,5015,1,5,1000,4314.0,1,1,0
1,Excavator,Hydraulic Pump,13000,3010,1,3,1000,9291.0,1,1,0
1,Excavator,Engine,13000,13000,0,12,1000,2397.0,1,0,0
1,Excavator,Brake System,14000,6015,1,6,1000,3314.0,1,1,0
1,Excavator,Hydraulic Pump,14000,4010,1,4,1000,8291.0,1,1,0
1,Excavator,Engine,14000,14000,0,13,1000,1397.0,1,0,0
1,Excavator,Brake System,15000,7015,1,7,1000,2314.0,1,1,0
1,Excavator,Hydraulic Pump,15000,5010,1,5,1000,7291.0,1,1,0
1,Excavator,Engine,15000,15000,0,14,1000,397.0,1,0,0
1,Excavator,Engine,500,500,0,0,500,14897.0,0,0,0
1,Excavator,Engine,1000,1000,0,0,1000,14397.0,0,0,0
1,Excavator,Engine,1500,1500,0,1,500,13897.0,0,0,0
1,Excavator,Engine,2000,2000,0,1,1000,13397.0,0,0,0
1,Excavator,Engine,2500,2500,0,2,500,12897.0,0,0,0
1,Excavator,Engine,3000,3000,0,2,1000,12397.0,0,0,0
1,Excavator,Engine,3500,3500,0,3,500,11897.0,0,0,0
1,Excavator,Engine,4000,4000,0,3,1000,11397.0,0,0,0
1,Excavator,Engine,4500,4500,0,4,500,10897.0,0,0,0
1,Excavator,Engine,5000,5000,0,4,1000,10397.0,0,0,0
1,Excavator,Engine,5500,5500,0,5,500,9897.0,0,0,0
1,Excavator,Engine,6000,6000,0,5,1000,9397.0,0,0,0
1,Excavator,Engine,6500,6500,0,6,500,8897.0,0,0,0
1,Excavator,Engine,7000,7000,0,6,1000,8397.0,0,0,0
1,Excavator,Engine,7500,7500,0,7,500,7897.0,0,0,0
1,Excavator,Engine,8000,8000,0,7,1000,7397.0,0,0,0
1,Excavator,Engine,8500,8500,0,8,500,6897.0,0,0,0
1,Excavator,Engine,9000,9000,0,8,1000,6397.0,0,0,0
1,Excavator,Engine,9500,9500,0,9,500,5897.0,0,0,0
1,Excavator,Engine,10000,10000,0,9,1000,5397.0,0,0,0
1,Excavator,Engine,10500,10500,0,10,500,4897.0,0,0,0
1,Excavator,Engine,11000,11000,0,10,1000,4397.0,0,0,0
1,Excavator,Engine,11500,11500,0,11,500,3897.0,0,0,0
1,Excavator,Engine,12000,12000,0,11,1000,3397.0,0,0,0
1,Excavator,Engine,12500,12500,0,12,500,2897.0,0,0,0
1,Excavator,Engine,13000,13000,0,12,1000,2397.0,0,0,0
1,Excavator,Engine,13500,13500,0,13,500,1897.0,0,0,0
1,Excavator,Engine,14000,14000,0,13,1000,1397.0,0,0,0
1,Excavator,Engine,14500,14500,0,14,500,897.0,0,0,0
1,Excavator,Engine,15000,15000,0,14,1000,397.0,0,0,0
1,Excavator,Engine,15397,15397,0,15,397,0.0,2,0,1
1,Excavator,Brake System,16000,8015,1,8,1000,1314.0,1,1,0
1,Excavator,Hydraulic Pump,16000,6010,1,6,1000,6291.0,1,1,0
1,Excavator,Engine,16000,603,1,0,603,24470.0,1,1,0
1,Excavator,Brake System,17000,9015,1,9,1000,314.0,1,1,0
1,Excavator,Hydraulic Pump,17000,7010,1,7,1000,5291.0,1,1,0
1,Excavator,Engine,17000,1603,1,1,1000,23470.0,1,1,0
1,Excavator,Brake System,8485,500,1,1,485,8829.0,0,1,0
1,Excavator,Brake System,8985,1000,1,1,985,8329.0,0,1,0
1,Excavator,Brake System,9485,1500,1,2,485,7829.0,0,1,0
1,Excavator,Brake System,9985,2000,1,2,985,7329.0,0,1,0
1,Excavator,Brake System,10485,2500,1,3,485,6829.0,0,1,0
1,Excavator,Brake System,10985,3000,1,3,985,6329.0,0,1,0
1,Excavator,Brake System,11485,3500,1,4,485,5829.0,0,1,0
1,Excavator,Brake System,11985,4000,1,4,985,5329.0,0,1,0
1,Excavator,Brake System,12485,4500,1,5,485,4829.0,0,1,0
1,Excavator,Brake System,12985,5000,1,5,985,4329.0,0,1,0
1,Excavator,Brake System,13485,5500,1,6,485,3829.0,0,1,0
1,Excavator,Brake System,13985,6000,1,6,985,3329.0,0,1,0
1,Excavator,Brake System,14485,6500,1,7,485,2829.0,0,1,0
1,Excavator,Brake System,14985,7000,1,7,985,2329.0,0,1,0
1,Excavator,Brake System,15485,7500,1,8,485,1829.0,0,1,0
1,Excavator,Brake System,15985,8000,1,8,985,1329.0,0,1,0
1,Excavator,Brake System,16485,8500,1,9,485,829.0,0,1,0
1,Excavator,Brake System,16985,9000,1,9,985,329.0,0,1,0
1,Excavator,Brake System,17314,9329,1,10,314,0.0,2,1,1
1,Excavator,Brake System,17814,500,2,0,500,0.0,2,2,1
1,Excavator,Brake System,18000,186,3,0,186,7409.0,1,3,0
1,Excavator,Hydraulic Pump,18000,8010,1,8,1000,4291.0,1,1,0
1,Excavator,Engine,18000,2603,1,2,1000,22470.0,1,1,0
1,Excavator,Brake System,19000,1186,3,1,1000,6409.0,1,3,0
1,Excavator,Hydraulic Pump,19000,9010,1,9,1000,3291.0,1,1,0
1,Excavator,Engine,19000,3603,1,3,1000,21470.0,1,1,0
1,Excavator,Brake System,20000,2186,3,2,1000,5409.0,1,3,0
1,Excavator,Hydraulic Pump,20000,10010,1,10,1000,2291.0,1,1,0
1,Excavator,Engine,20000,4603,1,4,1000,20470.0,1,1,0
1,Excavator,Brake System,21000,3186,3,3,1000,4409.0,1,3,0
1,Excavator,Hydraulic Pump,21000,11010,1,11,1000,1291.0,1,1,0
1,Excavator,Engine,21000,5603,1,5,1000,19470.0,1,1,0
1,Excavator,Brake System,22000,4186,3,4,1000,3409.0,1,3,0
1,Excavator,Hydraulic Pump,22000,12010,1,12,1000,291.0,1,1,0
1,Excavator,Engine,22000,6603,1,6,1000,18470.0,1,1,0
1,Excavator,Hydraulic Pump,10490,500,1,1,490,11801.0,0,1,0
1,Excavator,Hydraulic Pump,10990,1000,1,1,990,11301.0,0,1,0
1,Excavator,Hydraulic Pump,11490,1500,1,2,490,10801.0,0,1,0
1,Excavator,Hydraulic Pump,11990,2000,1,2,990,10301.0,0,1,0
1,Excavator,Hydraulic Pump,12490,2500,1,3,490,9801.0,0,1,0
1,Excavator,Hydraulic Pump,12990,3000,1,3,990,9301.0,0,1,0
1,Excavator,Hydraulic Pump,13490,3500,1,4,490,8801.0,0,1,0
1,Excavator,Hydraulic Pump,13990,4000,1,4,990,8301.0,0,1,0
1,Excavator,Hydraulic Pump,14490,4500,1,5,490,7801.0,0,1,0
1,Excavator,Hydraulic Pump,14990,5000,1,5,990,7301.0,0,1,0
1,Excavator,Hydraulic Pump,15490,5500,1,6,490,6801.0,0,1,0
1,Excavator,Hydraulic Pump,15990,6000,1,6,990,6301.0,0,1,0
1,Excavator,Hydraulic Pump,16490,6500,1,7,490,5801.0,0,1,0
1,Excavator,Hydraulic Pump,16990,7000,1,7,990,5301.0,0,1,0
1,Excavator,Hydraulic Pump,17490,7500,1,8,490,4801.0,0,1,0
1,Excavator,Hydraulic Pump,17990,8000,1,8,990,4301.0,0,1,0
1,Excavator,Hydraulic Pump,18490,8500,1,9,490,3801.0,0,1,0
1,Excavator,Hydraulic Pump,18990,9000,1,9,990,3301.0,0,1,0
1,Excavator,Hydraulic Pump,19490,9500,1,10,490,2801.0,0,1,0
1,Excavator,Hydraulic Pump,19990,10000,1,10,990,2301.0,0,1,0
1,Excavator,Hydraulic Pump,20490,10500,1,11,490,1801.0,0,1,0
1,Excavator,Hydraulic Pump,20990,11000,1,11,990,1301.0,0,1,0
1,Excavator,Hydraulic Pump,21490,11500,1,12,490,801.0,0,1,0
1,Excavator,Hydraulic Pump,21990,12000,1,12,990,301.0,0,1,0
1,Excavator,Hydraulic Pump,22291,12301,1,13,291,0.0,2,1,1
1,Excavator,Brake System,23000,5186,3,5,1000,2409.0,1,3,0
1,Excavator,Hydraulic Pump,23000,709,2,0,709,11152.0,1,2,0
1,Excavator,Engine,23000,7603,1,7,1000,17470.0,1,1,0
1,Excavator,Brake System,24000,6186,3,6,1000,1409.0,1,3,0
1,Excavator,Hydraulic Pump,24000,1709,2,1,1000,10152.0,1,2,0
1,Excavator,Engine,24000,8603,1,8,1000,16470.0,1,1,0
1,Excavator,Brake System,25000,7186,3,7,1000,409.0,1,3,0
1,Excavator,Hydraulic Pump,25000,2709,2,2,1000,9152.0,1,2,0
1,Excavator,Engine,25000,9603,1,9,1000,15470.0,1,1,0
1,Excavator,Brake System,18314,500,3,1,314,7095.0,0,3,0
1,Excavator,Brake System,18814,1000,3,1,814,6595.0,0,3,0
1,Excavator,Brake System,19314,1500,3,2,314,6095.0,0,3,0
1,Excavator,Brake System,19814,2000,3,2,814,5595.0,0,3,0
1,Excavator,Brake System,20314,2500,3,3,314,5095.0,0,3,0
1,Excavator,Brake System,20814,3000,3,3,814,4595.0,0,3,0
1,Excavator,Brake System,21314,3500,3,4,314,4095.0,0,3,0
1,Excavator,Brake System,21814,4000,3,4,814,3595.0,0,3,0
1,Excavator,Brake System,22314,4500,3,5,314,3095.0,0,3,0
1,Excavator,Brake System,22814,5000,3,5,814,2595.0,0,3,0
1,Excavator,Brake System,23314,5500,3,6,314,2095.0,0,3,0
1,Excavator,Brake System,23814,6000,3,6,814,1595.0,0,3,0
1,Excavator,Brake System,24314,6500,3,7,314,1095.0,0,3,0
1,Excavator,Brake System,24814,7000,3,7,814,595.0,0,3,0
1,Excavator,Brake System,25314,7500,3,8,314,95.0,0,3,0
1,Excavator,Brake System,25409,7595,3,8,409,0.0,2,3,1
1,Excavator,Brake System,26000,591,4,0,591,8928.0,1,4,0
1,Excavator,Hydraulic Pump,26000,3709,2,3,1000,8152.0,1,2,0
1,Excavator,Engine,26000,10603,1,10,1000,14470.0,1,1,0
1,Excavator,Brake System,27000,1591,4,1,1000,7928.0,1,4,0
1,Excavator,Hydraulic Pump,27000,4709,2,4,1000,7152.0,1,2,0
1,Excavator,Engine,27000,11603,1,11,1000,13470.0,1,1,0
1,Excavator,Brake System,28000,2591,4,2,1000,6928.0,1,4,0
1,Excavator,Hydraulic Pump,28000,5709,2,5,1000,6152.0,1,2,0
1,Excavator,Engine,28000,12603,1,12,1000,12470.0,1,1,0
1,Excavator,Brake System,29000,3591,4,3,1000,5928.0,1,4,0
1,Excavator,Hydraulic Pump,29000,6709,2,6,1000,5152.0,1,2,0
