machine_id,machine_type,component,active_time,component_age,prev_failures,num_services_since_install,time_since_last_service,RUL,event_type_encoded,lifecycle_id,is_failure
1,Excavator,Brake System,1000,1000,0,0,1000,6985.0,1,0,0
1,Excavator,Hydraulic Pump,1000,1000,0,0,1000,8990.0,1,0,0
1,Excavator,Engine,1000,1000,0,0,1000,14397.0,1,0,0
1,Excavator,Brake System,2000,2000,0,1,1000,5985.0,1,0,0
1,Excavator,Hydraulic Pump,2000,2000,0,1,1000,7990.0,1,0,0
1,Excavator,Engine,2000,2000,0,1,1000,13397.0,1,0,0
1,Excavator,Brake System,3000,3000,0,2,1000,4985.0,1,0,0
1,Excavator,Hydraulic Pump,3000,3000,0,2,1000,6990.0,1,0,0
1,Excavator,Engine,3000,3000,0,2,1000,12397.0,1,0,0
1,Excavator,Engine,4000,4000,0,3,1000,11397.0,1,0,0
1,Excavator,Brake System,4000,4000,0,3,1000,3985.0,1,0,0
1,Excavator,Hydraulic Pump,4000,4000,0,3,1000,5990.0,1,0,0
1,Excavator,Brake System,5000,5000,0,4,1000,2985.0,1,0,0
1,Excavator,Hydraulic Pump,5000,5000,0,4,1000,4990.0,1,0,0
1,Excavator,Engine,5000,5000,0,4,1000,10397.0,1,0,0
1,Excavator,Engine,6000,6000,0,5,1000,9397.0,1,0,0
1,Excavator,Brake System,6000,6000,0,5,1000,1985.0,1,0,0
1,Excavator,Hydraulic Pump,6000,6000,0,5,1000,3990.0,1,0,0
1,Excavator,Engine,7000,7000,0,6,1000,8397.0,1,0,0
1,Excavator,Hydraulic Pump,7000,7000,0,6,1000,2990.0,1,0,0
1,Excavator,Brake System,7000,7000,0,6,1000,985.0,1,0,0
1,Excavator,Brake System,7985,7985,0,7,985,0.0,2,0,1
1,Excavator,Brake System,8000,15,1,0,15,9314.0,1,1,0
1,Excavator,Hydraulic Pump,8000,8000,0,7,1000,1990.0,1,0,0
1,Excavator,Engine,8000,8000,0,7,1000,7397.0,1,0,0
1,Excavator,Brake System,9000,1015,1,1,1000,8314.0,1,1,0
1,Excavator,Hydraulic Pump,9000,9000,0,8,1000,990.0,1,0,0
1,Excavator,Engine,9000,9000,0,8,1000,6397.0,1,0,0
1,Excavator,Hydraulic Pump,9990,9990,0,9,990,0.0,2,0,1
1,Excavator,Engine,10000,10000,0,9,1000,5397.0,1,0,0
1,Excavator,Brake System,10000,2015,1,2,1000,7314.0,1,1,0
1,Excavator,Hydraulic Pump,10000,10,1,0,10,12291.0,1,1,0
1,Excavator,Brake System,11000,3015,1,3,1000,6314.0,1,1,0
1,Excavator,Hydraulic Pump,11000,1010,1,1,1000,11291.0,1,1,0
1,Excavator,Engine,11000,11000,0,10,1000,4397.0,1,0,0
1,Excavator,Engine,12000,12000,0,11,1000,3397.0,1,0,0
1,Excavator,Brake System,12000,4015,1,4,1000,5314.0,1,1,0
1,Excavator,Hydraulic Pump,12000,2010,1,2,1000,10291.0,1,1,0
1,Excavator,Engine,13000,13000,0,12,1000,2397.0,1,0,0
1,Excavator,Hydraulic Pump,13000,3010,1,3,1000,9291.0,1,1,0
1,Excavator,Brake System,13000,5015,1,5,1000,4314.0,1,1,0
1,Excavator,Brake System,14000,6015,1,6,1000,3314.0,1,1,0
1,Excavator,Hydraulic Pump,14000,4010,1,4,1000,8291.0,1,1,0
1,Excavator,Engine,14000,14000,0,13,1000,1397.0,1,0,0
1,Excavator,Brake System,15000,7015,1,7,1000,2314.0,1,1,0
1,Excavator,Hydraulic Pump,15000,5010,1,5,1000,7291.0,1,1,0
1,Excavator,Engine,15000,15000,0,14,1000,397.0,1,0,0
1,Excavator,Engine,15397,15397,0,15,397,0.0,2,0,1
1,Excavator,Engine,16000,603,1,0,603,24470.0,1,1,0
1,Excavator,Hydraulic Pump,16000,6010,1,6,1000,6291.0,1,1,0
1,Excavator,Brake System,16000,8015,1,8,1000,1314.0,1,1,0
1,Excavator,Brake System,17000,9015,1,9,1000,314.0,1,1,0
1,Excavator,Hydraulic Pump,17000,7010,1,7,1000,5291.0,1,1,0
1,Excavator,Engine,17000,1603,1,1,1000,23470.0,1,1,0
1,Excavator,Brake System,17314,9329,1,10,314,0.0,2,1,1
1,Excavator,Brake System,17814,500,2,0,500,0.0,2,2,1
1,Excavator,Brake System,18000,186,3,0,186,7409.0,1,3,0
1,Excavator,Hydraulic Pump,18000,8010,1,8,1000,4291.0,1,1,0
1,Excavator,Engine,18000,2603,1,2,1000,22470.0,1,1,0
1,Excavator,Engine,19000,3603,1,3,1000,21470.0,1,1,0
1,Excavator,Brake System,19000,1186,3,1,1000,6409.0,1,3,0
1,Excavator,Hydraulic Pump,19000,9010,1,9,1000,3291.0,1,1,0
1,Excavator,Brake System,20000,2186,3,2,1000,5409.0,1,3,0
1,Excavator,Hydraulic Pump,20000,10010,1,10,1000,2291.0,1,1,0
1,Excavator,Engine,20000,4603,1,4,1000,20470.0,1,1,0
1,Excavator,Brake System,21000,3186,3,3,1000,4409.0,1,3,0
1,Excavator,Hydraulic Pump,21000,11010,1,11,1000,1291.0,1,1,0
1,Excavator,Engine,21000,5603,1,5,1000,19470.0,1,1,0
1,Excavator,Hydraulic Pump,22000,12010,1,12,1000,291.0,1,1,0
1,Excavator,Brake System,22000,4186,3,4,1000,3409.0,1,3,0
1,Excavator,Engine,22000,6603,1,6,1000,18470.0,1,1,0
1,Excavator,Hydraulic Pump,22291,12301,1,13,291,0.0,2,1,1
1,Excavator,Brake System,23000,5186,3,5,1000,2409.0,1,3,0
1,Excavator,Hydraulic Pump,23000,709,2,0,709,11152.0,1,2,0
1,Excavator,Engine,23000,7603,1,7,1000,17470.0,1,1,0
1,Excavator,Hydraulic Pump,24000,1709,2,1,1000,10152.0,1,2,0
1,Excavator,Engine,24000,8603,1,8,1000,16470.0,1,1,0
1,Excavator,Brake System,24000,6186,3,6,1000,1409.0,1,3,0
1,Excavator,Engine,25000,9603,1,9,1000,15470.0,1,1,0
1,Excavator,Hydraulic Pump,25000,2709,2,2,1000,9152.0,1,2,0
1,Excavator,Brake System,25000,7186,3,7,1000,409.0,1,3,0
1,Excavator,Brake System,25409,7595,3,8,409,0.0,2,3,1
1,Excavator,Brake System,26000,591,4,0,591,8928.0,1,4,0
1,Excavator,Hydraulic Pump,26000,3709,2,3,1000,8152.0,1,2,0
1,Excavator,Engine,26000,10603,1,10,1000,14470.0,1,1,0
1,Excavator,Brake System,27000,1591,4,1,1000,7928.0,1,4,0
1,Excavator,Hydraulic Pump,27000,4709,2,4,1000,7152.0,1,2,0
1,Excavator,Engine,27000,11603,1,11,1000,13470.0,1,1,0
1,Excavator,Engine,28000,12603,1,12,1000,12470.0,1,1,0
1,Excavator,Brake System,28000,2591,4,2,1000,6928.0,1,4,0
1,Excavator,Hydraulic Pump,28000,5709,2,5,1000,6152.0,1,2,0
1,Excavator,Brake System,29000,3591,4,3,1000,5928.0,1,4,0
1,Excavator,Hydraulic Pump,29000,6709,2,6,1000,5152.0,1,2,0
1,Excavator,Engine,29000,13603,1,13,1000,11470.0,1,1,0
1,Excavator,Engine,30000,14603,1,14,1000,10470.0,1,1,0
1,Excavator,Brake System,30000,4591,4,4,1000,4928.0,1,4,0
1,Excavator,Hydraulic Pump,30000,7709,2,7,1000,4152.0,1,2,0
1,Excavator,Hydraulic Pump,31000,8709,2,8,1000,3152.0,1,2,0
1,Excavator,Engine,31000,15603,1,15,1000,9470.0,1,1,0
1,Excavator,Brake System,31000,5591,4,5,1000,3928.0,1,4,0
1,Excavator,Brake System,32000,6591,4,6,1000,2928.0,1,4,0
1,Excavator,Hydraulic Pump,32000,9709,2,9,1000,2152.0,1,2,0
1,Excavator,Engine,32000,16603,1,16,1000,8470.0,1,1,0
1,Excavator,Brake System,33000,7591,4,7,1000,1928.0,1,4,0
1,Excavator,Hydraulic Pump,33000,10709,2,10,1000,1152.0,1,2,0
1,Excavator,Engine,33000,17603,1,17,1000,7470.0,1,1,0
1,Excavator,Engine,34000,18603,1,18,1000,6470.0,1,1,0
1,Excavator,Hydraulic Pump,34000,11709,2,11,1000,152.0,1,2,0
1,Excavator,Brake System,34000,8591,4,8,1000,928.0,1,4,0
1,Excavator,Hydraulic Pump,34152,11861,2,12,152,0.0,2,2,1
1,Excavator,Brake System,34928,9519,4,9,928,0.0,2,4,1
1,Excavator,Brake System,35000,72,5,0,72,9649.0,1,5,0
1,Excavator,Hydraulic Pump,35000,848,3,0,848,428.0,1,3,0
1,Excavator,Engine,35000,19603,1,19,1000,5470.0,1,1,0
1,Excavator,Hydraulic Pump,35428,1276,3,1,428,0.0,2,3,1
1,Excavator,Hydraulic Pump,36000,572,4,0,572,9426.0,1,4,0
1,Excavator,Engine,36000,20603,1,20,1000,4470.0,1,1,0
1,Excavator,Brake System,36000,1072,5,1,1000,8649.0,1,5,0
1,Excavator,Engine,37000,21603,1,21,1000,3470.0,1,1,0
1,Excavator,Hydraulic Pump,37000,1572,4,1,1000,8426.0,1,4,0
1,Excavator,Brake System,37000,2072,5,2,1000,7649.0,1,5,0
1,Excavator,Brake System,38000,3072,5,3,1000,6649.0,1,5,0
1,Excavator,Hydraulic Pump,38000,2572,4,2,1000,7426.0,1,4,0
1,Excavator,Engine,38000,22603,1,22,1000,2470.0,1,1,0
1,Excavator,Brake System,39000,4072,5,4,1000,5649.0,1,5,0
1,Excavator,Hydraulic Pump,39000,3572,4,3,1000,6426.0,1,4,0
1,Excavator,Engine,39000,23603,1,23,1000,1470.0,1,1,0
1,Excavator,Hydraulic Pump,40000,4572,4,4,1000,5426.0,1,4,0
1,Excavator,Engine,40000,24603,1,24,1000,470.0,1,1,0
1,Excavator,Brake System,40000,5072,5,5,1000,4649.0,1,5,0
1,Excavator,Engine,40470,25073,1,25,470,0.0,2,1,1
1,Excavator,Engine,40970,500,2,0,500,0.0,2,2,1
1,Excavator,Brake System,41000,6072,5,6,1000,3649.0,1,5,0
1,Excavator,Hydraulic Pump,41000,5572,4,5,1000,4426.0,1,4,0
1,Excavator,Engine,41000,30,3,0,30,4149.0,1,3,0
1,Excavator,Engine,42000,1030,3,1,1000,3149.0,1,3,0
1,Excavator,Brake System,42000,7072,5,7,1000,2649.0,1,5,0
1,Excavator,Hydraulic Pump,42000,6572,4,6,1000,3426.0,1,4,0
1,Excavator,Engine,43000,2030,3,2,1000,2149.0,1,3,0
1,Excavator,Hydraulic Pump,43000,7572,4,7,1000,2426.0,1,4,0
1,Excavator,Brake System,43000,8072,5,8,1000,1649.0,1,5,0
1,Excavator,Brake System,44000,9072,5,9,1000,649.0,1,5,0
1,Excavator,Hydraulic Pump,44000,8572,4,8,1000,1426.0,1,4,0
1,Excavator,Engine,44000,3030,3,3,1000,1149.0,1,3,0
1,Excavator,Brake System,44649,9721,5,10,649,0.0,2,5,1
1,Excavator,Brake System,45000,351,6,0,351,9655.0,1,6,0
1,Excavator,Hydraulic Pump,45000,9572,4,9,1000,426.0,1,4,0
1,Excavator,Engine,45000,4030,3,4,1000,149.0,1,3,0
1,Excavator,Engine,45149,4179,3,5,149,0.0,2,3,1
1,Excavator,Hydraulic Pump,45426,9998,4,10,426,0.0,2,4,1
1,Excavator,Brake System,46000,1351,6,1,1000,8655.0,1,6,0
1,Excavator,Hydraulic Pump,46000,574,5,0,574,11272.0,1,5,0
1,Excavator,Engine,46000,851,4,0,851,14272.0,1,4,0
1,Excavator,Brake System,47000,2351,6,2,1000,7655.0,1,6,0
1,Excavator,Hydraulic Pump,47000,1574,5,1,1000,10272.0,1,5,0
1,Excavator,Engine,47000,1851,4,1,1000,13272.0,1,4,0
1,Excavator,Brake System,48000,3351,6,3,1000,6655.0,1,6,0
1,Excavator,Hydraulic Pump,48000,2574,5,2,1000,9272.0,1,5,0
1,Excavator,Engine,48000,2851,4,2,1000,12272.0,1,4,0
1,Excavator,Hydraulic Pump,49000,3574,5,3,1000,8272.0,1,5,0
1,Excavator,Engine,49000,3851,4,3,1000,11272.0,1,4,0
1,Excavator,Brake System,49000,4351,6,4,1000,5655.0,1,6,0
1,Excavator,Brake System,50000,5351,6,5,1000,4655.0,1,6,0
1,Excavator,Hydraulic Pump,50000,4574,5,4,1000,7272.0,1,5,0
1,Excavator,Engine,50000,4851,4,4,1000,10272.0,1,4,0
1,Excavator,Brake System,51000,6351,6,6,1000,3655.0,1,6,0
1,Excavator,Hydraulic Pump,51000,5574,5,5,1000,6272.0,1,5,0
1,Excavator,Engine,51000,5851,4,5,1000,9272.0,1,4,0
1,Excavator,Brake System,52000,7351,6,7,1000,2655.0,1,6,0
1,Excavator,Hydraulic Pump,52000,6574,5,6,1000,5272.0,1,5,0
1,Excavator,Engine,52000,6851,4,6,1000,8272.0,1,4,0
1,Excavator,Engine,53000,7851,4,7,1000,7272.0,1,4,0
1,Excavator,Brake System,53000,8351,6,8,1000,1655.0,1,6,0
1,Excavator,Hydraulic Pump,53000,7574,5,7,1000,4272.0,1,5,0
1,Excavator,Brake System,54000,9351,6,9,1000,655.0,1,6,0
1,Excavator,Hydraulic Pump,54000,8574,5,8,1000,3272.0,1,5,0
1,Excavator,Engine,54000,8851,4,8,1000,6272.0,1,4,0
1,Excavator,Brake System,54655,10006,6,10,655,0.0,2,6,1
1,Excavator,Engine,55000,9851,4,9,1000,5272.0,1,4,0
1,Excavator,Brake System,55000,345,7,0,345,9758.0,1,7,0
1,Excavator,Hydraulic Pump,55000,9574,5,9,1000,2272.0,1,5,0
1,Excavator,Engine,56000,10851,4,10,1000,4272.0,1,4,0
1,Excavator,Brake System,56000,1345,7,1,1000,8758.0,1,7,0
1,Excavator,Hydraulic Pump,56000,10574,5,10,1000,1272.0,1,5,0
1,Excavator,Brake System,57000,2345,7,2,1000,7758.0,1,7,0
1,Excavator,Hydraulic Pump,57000,11574,5,11,1000,272.0,1,5,0
1,Excavator,Engine,57000,11851,4,11,1000,3272.0,1,4,0
1,Excavator,Hydraulic Pump,57272,11846,5,12,272,0.0,2,5,1
1,Excavator,Brake System,58000,3345,7,3,1000,6758.0,1,7,0
1,Excavator,Hydraulic Pump,58000,728,6,0,728,11136.0,1,6,0
1,Excavator,Engine,58000,12851,4,12,1000,2272.0,1,4,0
1,Excavator,Hydraulic Pump,59000,1728,6,1,1000,10136.0,1,6,0
1,Excavator,Brake System,59000,4345,7,4,1000,5758.0,1,7,0
1,Excavator,Engine,59000,13851,4,13,1000,1272.0,1,4,0
1,Excavator,Brake System,60000,5345,7,5,1000,4758.0,1,7,0
1,Excavator,Hydraulic Pump,60000,2728,6,2,1000,9136.0,1,6,0
1,Excavator,Engine,60000,14851,4,14,1000,272.0,1,4,0
1,Excavator,Engine,60272,15123,4,15,272,0.0,2,4,1
1,Excavator,Engine,61000,728,5,0,728,22433.0,1,5,0
1,Excavator,Brake System,61000,6345,7,6,1000,3758.0,1,7,0
1,Excavator,Hydraulic Pump,61000,3728,6,3,1000,8136.0,1,6,0
1,Excavator,Engine,62000,1728,5,1,1000,21433.0,1,5,0
1,Excavator,Brake System,62000,7345,7,7,1000,2758.0,1,7,0
1,Excavator,Hydraulic Pump,62000,4728,6,4,1000,7136.0,1,6,0
1,Excavator,Brake System,63000,8345,7,8,1000,1758.0,1,7,0
1,Excavator,Hydraulic Pump,63000,5728,6,5,1000,6136.0,1,6,0
1,Excavator,Engine,63000,2728,5,2,1000,20433.0,1,5,0
1,Excavator,Brake System,64000,9345,7,9,1000,758.0,1,7,0
1,Excavator,Hydraulic Pump,64000,6728,6,6,1000,5136.0,1,6,0
1,Excavator,Engine,64000,3728,5,3,1000,19433.0,1,5,0
1,Excavator,Brake System,64758,10103,7,10,758,0.0,2,7,1
1,Excavator,Engine,65000,4728,5,4,1000,18433.0,1,5,0
1,Excavator,Brake System,65000,242,8,0,242,9613.0,1,8,0
