machine_id,machine_type,component,active_time,component_age,prev_failures,num_services_since_install,time_since_last_service,RUL,event_type_encoded,lifecycle_id,is_failure
1,Excavator,Brake System,3000,3000,0,0,3000,4861.0,1,0,0
1,Excavator,Hydraulic Pump,3000,3000,0,0,3000,7228.0,1,0,0
1,Excavator,Engine,3000,3000,0,0,3000,7728.0,1,0,0
1,Excavator,Brake System,6000,6000,0,1,3000,1861.0,1,0,0
1,Excavator,Hydraulic Pump,6000,6000,0,1,3000,4228.0,1,0,0
1,Excavator,Engine,6000,6000,0,1,3000,4728.0,1,0,0
1,Excavator,Brake System,7861,7861,0,2,1861,0.0,2,0,1
1,Excavator,Brake System,9000,1139,1,0,1139,7246.0,1,1,0
1,Excavator,Hydraulic Pump,9000,9000,0,2,3000,1228.0,1,0,0
1,Excavator,Engine,9000,9000,0,2,3000,1728.0,1,0,0
1,Excavator,Hydraulic Pump,10228,10228,0,3,1228,0.0,2,0,1
1,Excavator,Engine,10728,10728,0,3,1728,0.0,2,0,1
1,Excavator,Brake System,12000,4139,1,1,3000,4246.0,1,1,0
1,Excavator,Hydraulic Pump,12000,1772,1,0,1772,8639.0,1,1,0
1,Excavator,Engine,12000,1272,1,0,1272,13838.0,1,1,0
1,Excavator,Brake System,15000,7139,1,2,3000,1246.0,1,1,0
1,Excavator,Hydraulic Pump,15000,4772,1,1,3000,5639.0,1,1,0
1,Excavator,Engine,15000,4272,1,1,3000,10838.0,1,1,0
1,Excavator,Brake System,16246,8385,1,3,1246,0.0,2,1,1
1,Excavator,Brake System,18000,1754,2,0,1754,7099.0,1,2,0
1,Excavator,Hydraulic Pump,18000,7772,1,2,3000,2639.0,1,1,0
1,Excavator,Engine,18000,7272,1,2,3000,7838.0,1,1,0
1,Excavator,Hydraulic Pump,20639,10411,1,3,2639,0.0,2,1,1
1,Excavator,Brake System,21000,4754,2,1,3000,4099.0,1,2,0
1,Excavator,Hydraulic Pump,21000,361,2,0,361,9686.0,1,2,0
1,Excavator,Engine,21000,10272,1,3,3000,4838.0,1,1,0
1,Excavator,Brake System,24000,7754,2,2,3000,1099.0,1,2,0
1,Excavator,Hydraulic Pump,24000,3361,2,1,3000,6686.0,1,2,0
1,Excavator,Engine,24000,13272,1,4,3000,1838.0,1,1,0
1,Excavator,Brake System,25099,8853,2,3,1099,0.0,2,2,1
1,Excavator,Engine,25838,15110,1,5,1838,0.0,2,1,1
1,Excavator,Brake System,27000,1901,3,0,1901,6537.0,1,3,0
1,Excavator,Hydraulic Pump,27000,6361,2,2,3000,3686.0,1,2,0
1,Excavator,Engine,27000,1162,2,0,1162,17003.0,1,2,0
1,Excavator,Brake System,30000,4901,3,1,3000,3537.0,1,3,0
1,Excavator,Hydraulic Pump,30000,9361,2,3,3000,686.0,1,2,0
1,Excavator,Engine,30000,4162,2,1,3000,14003.0,1,2,0
1,Excavator,Hydraulic Pump,30686,10047,2,4,686,0.0,2,2,1
1,Excavator,Brake System,33000,7901,3,2,3000,537.0,1,3,0
1,Excavator,Hydraulic Pump,33000,2314,3,0,2314,8304.0,1,3,0
1,Excavator,Engine,33000,7162,2,2,3000,11003.0,1,2,0
1,Excavator,Brake System,33537,8438,3,3,537,0.0,2,3,1
1,Excavator,Brake System,36000,2463,4,0,2463,6550.0,1,4,0
1,Excavator,Hydraulic Pump,36000,5314,3,1,3000,5304.0,1,3,0
1,Excavator,Engine,36000,10162,2,3,3000,8003.0,1,2,0
1,Excavator,Brake System,39000,5463,4,1,3000,3550.0,1,4,0
1,Excavator,Hydraulic Pump,39000,8314,3,2,3000,2304.0,1,3,0
1,Excavator,Engine,39000,13162,2,4,3000,5003.0,1,2,0
1,Excavator,Hydraulic Pump,41304,10618,3,3,2304,0.0,2,3,1
1,Excavator,Brake System,42000,8463,4,2,3000,550.0,1,4,0
1,Excavator,Hydraulic Pump,42000,696,4,0,696,9426.0,1,4,0
1,Excavator,Engine,42000,16162,2,5,3000,2003.0,1,2,0
1,Excavator,Brake System,42550,9013,4,3,550,0.0,2,4,1
1,Excavator,Engine,44003,18165,2,6,2003,0.0,2,2,1
1,Excavator,Brake System,45000,2450,5,0,2450,6216.0,1,5,0
1,Excavator,Hydraulic Pump,45000,3696,4,1,3000,6426.0,1,4,0
1,Excavator,Engine,45000,997,3,0,997,15411.0,1,3,0
1,Excavator,Brake System,48000,5450,5,1,3000,3216.0,1,5,0
1,Excavator,Hydraulic Pump,48000,6696,4,2,3000,3426.0,1,4,0
1,Excavator,Engine,48000,3997,3,1,3000,12411.0,1,3,0
1,Excavator,Brake System,51000,8450,5,2,3000,216.0,1,5,0
1,Excavator,Hydraulic Pump,51000,9696,4,3,3000,426.0,1,4,0
1,Excavator,Engine,51000,6997,3,2,3000,9411.0,1,3,0
1,Excavator,Brake System,51216,8666,5,3,216,0.0,2,5,1
1,Excavator,Hydraulic Pump,51426,10122,4,4,426,0.0,2,4,1
1,Excavator,Brake System,54000,2784,6,0,2784,5911.0,1,6,0
1,Excavator,Hydraulic Pump,54000,2574,5,0,2574,8582.0,1,5,0
1,Excavator,Engine,54000,9997,3,3,3000,6411.0,1,3,0
1,Excavator,Brake System,57000,5784,6,1,3000,2911.0,1,6,0
1,Excavator,Hydraulic Pump,57000,5574,5,1,3000,5582.0,1,5,0
1,Excavator,Engine,57000,12997,3,4,3000,3411.0,1,3,0
1,Excavator,Brake System,59911,8695,6,2,2911,0.0,2,6,1
1,Excavator,Brake System,60000,89,7,0,89,8227.0,1,7,0
1,Excavator,Hydraulic Pump,60000,8574,5,2,3000,2582.0,1,5,0
1,Excavator,Engine,60000,15997,3,5,3000,411.0,1,3,0
1,Excavator,Engine,60411,16408,3,6,411,0.0,2,3,1
1,Excavator,Hydraulic Pump,62582,11156,5,3,2582,0.0,2,5,1
1,Excavator,Brake System,63000,3089,7,1,3000,5227.0,1,7,0
1,Excavator,Hydraulic Pump,63000,418,6,0,418,9667.0,1,6,0
1,Excavator,Engine,63000,2589,4,0,2589,12657.0,1,4,0
1,Excavator,Brake System,66000,6089,7,2,3000,2227.0,1,7,0
1,Excavator,Hydraulic Pump,66000,3418,6,1,3000,6667.0,1,6,0
1,Excavator,Engine,66000,5589,4,1,3000,9657.0,1,4,0
1,Excavator,Brake System,68227,8316,7,3,2227,0.0,2,7,1
1,Excavator,Brake System,69000,773,8,0,773,8278.0,1,8,0
1,Excavator,Hydraulic Pump,69000,6418,6,2,3000,3667.0,1,6,0
1,Excavator,Engine,69000,8589,4,2,3000,6657.0,1,4,0
1,Excavator,Brake System,72000,3773,8,1,3000,5278.0,1,8,0
1,Excavator,Hydraulic Pump,72000,9418,6,3,3000,667.0,1,6,0
1,Excavator,Engine,72000,11589,4,3,3000,3657.0,1,4,0
1,Excavator,Hydraulic Pump,72667,10085,6,4,667,0.0,2,6,1
1,Excavator,Brake System,75000,6773,8,2,3000,2278.0,1,8,0
1,Excavator,Hydraulic Pump,75000,2333,7,0,2333,8415.0,1,7,0
1,Excavator,Engine,75000,14589,4,4,3000,657.0,1,4,0
1,Excavator,Engine,75657,15246,4,5,657,0.0,2,4,1
1,Excavator,Brake System,77278,9051,8,3,2278,0.0,2,8,1
1,Excavator,Brake System,78000,722,9,0,722,7921.0,1,9,0
1,Excavator,Hydraulic Pump,78000,5333,7,1,3000,5415.0,1,7,0
1,Excavator,Engine,78000,2343,5,0,2343,16972.0,1,5,0
1,Excavator,Brake System,81000,3722,9,1,3000,4921.0,1,9,0
1,Excavator,Hydraulic Pump,81000,8333,7,2,3000,2415.0,1,7,0
1,Excavator,Engine,81000,5343,5,1,3000,13972.0,1,5,0
1,Excavator,Hydraulic Pump,83415,10748,7,3,2415,0.0,2,7,1
1,Excavator,Brake System,84000,6722,9,2,3000,1921.0,1,9,0
1,Excavator,Hydraulic Pump,84000,585,8,0,585,9580.0,1,8,0
1,Excavator,Engine,84000,8343,5,2,3000,10972.0,1,5,0
1,Excavator,Brake System,85921,8643,9,3,1921,0.0,2,9,1
1,Excavator,Brake System,87000,1079,10,0,1079,7859.0,1,10,0
1,Excavator,Hydraulic Pump,87000,3585,8,1,3000,6580.0,1,8,0
1,Excavator,Engine,87000,11343,5,3,3000,7972.0,1,5,0
1,Excavator,Brake System,90000,4079,10,1,3000,4859.0,1,10,0
1,Excavator,Hydraulic Pump,90000,6585,8,2,3000,3580.0,1,8,0
1,Excavator,Engine,90000,14343,5,4,3000,4972.0,1,5,0
1,Excavator,Brake System,93000,7079,10,2,3000,1859.0,1,10,0
1,Excavator,Hydraulic Pump,93000,9585,8,3,3000,580.0,1,8,0
1,Excavator,Engine,93000,17343,5,5,3000,1972.0,1,5,0
1,Excavator,Hydraulic Pump,93580,10165,8,4,580,0.0,2,8,1
1,Excavator,Brake System,94859,8938,10,3,1859,0.0,2,10,1
1,Excavator,Engine,94972,19315,5,6,1972,0.0,2,5,1
1,Excavator,Brake System,96000,1141,11,0,1141,7625.0,1,11,0
1,Excavator,Hydraulic Pump,96000,2420,9,0,2420,8543.0,1,9,0
1,Excavator,Engine,96000,1028,6,0,1028,18363.0,1,6,0
1,Excavator,Brake System,99000,4141,11,1,3000,4625.0,1,11,0
1,Excavator,Hydraulic Pump,99000,5420,9,1,3000,5543.0,1,9,0
1,Excavator,Engine,99000,4028,6,1,3000,15363.0,1,6,0
1,Excavator,Brake System,102000,7141,11,2,3000,1625.0,1,11,0
1,Excavator,Hydraulic Pump,102000,8420,9,2,3000,2543.0,1,9,0
1,Excavator,Engine,102000,7028,6,2,3000,12363.0,1,6,0
1,Excavator,Brake System,103625,8766,11,3,1625,0.0,2,11,1
1,Excavator,Hydraulic Pump,104543,10963,9,3,2543,0.0,2,9,1
1,Excavator,Brake System,105000,1375,12,0,1375,6898.0,1,12,0
1,Excavator,Hydraulic Pump,105000,457,10,0,457,9981.0,1,10,0
1,Excavator,Engine,105000,10028,6,3,3000,9363.0,1,6,0
1,Excavator,Brake System,108000,4375,12,1,3000,3898.0,1,12,0
1,Excavator,Hydraulic Pump,108000,3457,10,1,3000,6981.0,1,10,0
1,Excavator,Engine,108000,13028,6,4,3000,6363.0,1,6,0
1,Excavator,Brake System,111000,7375,12,2,3000,898.0,1,12,0
1,Excavator,Hydraulic Pump,111000,6457,10,2,3000,3981.0,1,10,0
1,Excavator,Engine,111000,16028,6,5,3000,3363.0,1,6,0
1,Excavator,Brake System,111898,8273,12,3,898,0.0,2,12,1
1,Excavator,Brake System,114000,2102,13,0,2102,6356.0,1,13,0
1,Excavator,Hydraulic Pump,114000,9457,10,3,3000,981.0,1,10,0
1,Excavator,Engine,114000,19028,6,6,3000,363.0,1,6,0
1,Excavator,Engine,114363,19391,6,7,363,0.0,2,6,1
1,Excavator,Hydraulic Pump,114981,10438,10,4,981,0.0,2,10,1
1,Excavator,Brake System,117000,5102,13,1,3000,3356.0,1,13,0
1,Excavator,Hydraulic Pump,117000,2019,11,0,2019,7973.0,1,11,0
1,Excavator,Engine,117000,2637,7,0,2637,18147.0,1,7,0
1,Excavator,Brake System,120000,8102,13,2,3000,356.0,1,13,0
1,Excavator,Hydraulic Pump,120000,5019,11,1,3000,4973.0,1,11,0
1,Excavator,Engine,120000,5637,7,1,3000,15147.0,1,7,0
1,Excavator,Brake System,120356,8458,13,3,356,0.0,2,13,1
1,Excavator,Brake System,123000,2644,14,0,2644,5758.0,1,14,0
1,Excavator,Hydraulic Pump,123000,8019,11,2,3000,1973.0,1,11,0
1,Excavator,Engine,123000,8637,7,2,3000,12147.0,1,7,0
1,Excavator,Hydraulic Pump,124973,9992,11,3,1973,0.0,2,11,1
1,Excavator,Brake System,126000,5644,14,1,3000,2758.0,1,14,0
1,Excavator,Hydraulic Pump,126000,1027,12,0,1027,9408.0,1,12,0
1,Excavator,Engine,126000,11637,7,3,3000,9147.0,1,7,0
1,Excavator,Brake System,128758,8402,14,2,2758,0.0,2,14,1
